x,y
0.0014936680,0.5194232166
0.0014956680,0.5133868430
0.0014976680,0.5072694134
0.0014996680,0.5010718936
0.0015016680,0.4947952621
0.0015036680,0.4884405099
0.0015056680,0.4820086403
0.0015076680,0.4755006688
0.0015096680,0.4689176229
0.0015116680,0.4622605420
0.0015136680,0.4555304772
0.0015156680,0.4487284911
0.0015176680,0.4418556577
0.0015196680,0.4349130620
0.0015216680,0.4279018003
0.0015236680,0.4208229796
0.0015256680,0.4136777176
0.0015276680,0.4064671424
0.0015296680,0.3991923925
0.0015316680,0.3918546166
0.0015336680,0.3844549732
0.0015356680,0.3769946308
0.0015376680,0.3694747671
0.0015396680,0.3618965697
0.0015416680,0.3542612349
0.0015436680,0.3465699685
0.0015456680,0.3388239848
0.0015476680,0.3310245069
0.0015496680,0.3231727663
0.0015516680,0.3152700027
0.0015536680,0.3073174640
0.0015556680,0.2993164058
0.0015576680,0.2912680915
0.0015596680,0.2831737919
0.0015616680,0.2750347850
0.0015636680,0.2668523560
0.0015656680,0.2586277968
0.0015676680,0.2503624062
0.0015696680,0.2420574892
0.0015716680,0.2337143571
0.0015736680,0.2253343273
0.0015756680,0.2169187230
0.0015776680,0.2084688731
0.0015796680,0.1999861117
0.0015816680,0.1914717782
0.0015836680,0.1829272172
0.0015856680,0.1743537777
0.0015876680,0.1657528135
0.0015896680,0.1571256828
0.0015916680,0.1484737476
0.0015936680,0.1397983743
0.0015956680,0.1311009326
0.0015976680,0.1223827959
0.0015996680,0.1136453407
0.0016016680,0.1048899468
0.0016036680,0.0961179966
0.0016056680,0.0873308752
0.0016076680,0.0785299701
0.0016096680,0.0697166711
0.0016116680,0.0608923696
0.0016136680,0.0520584592
0.0016156680,0.0432163348
0.0016176680,0.0343673924
0.0016196680,0.0255130294
0.0016216680,0.0166546439
0.0016236680,0.0077936346
0.0016256680,-0.0010685992
0.0016276680,-0.0099306581
0.0016296680,-0.0187911430
0.0016316680,-0.0276486545
0.0016336680,-0.0365017942
0.0016356680,-0.0453491640
0.0016376680,-0.0541893669
0.0016396680,-0.0630210071
0.0016416680,-0.0718426900
0.0016436680,-0.0806530226
0.0016456680,-0.0894506137
0.0016476680,-0.0982340742
0.0016496680,-0.1070020170
0.0016516680,-0.1157530578
0.0016536680,-0.1244858147
0.0016556680,-0.1331989087
0.0016576680,-0.1418909641
0.0016596680,-0.1505606082
0.0016616680,-0.1592064722
0.0016636680,-0.1678271907
0.0016656680,-0.1764214027
0.0016676680,-0.1849877508
0.0016696680,-0.1935248827
0.0016716680,-0.2020314501
0.0016736680,-0.2105061098
0.0016756680,-0.2189475236
0.0016776680,-0.2273543587
0.0016796680,-0.2357252875
0.0016816680,-0.2440589882
0.0016836680,-0.2523541449
0.0016856680,-0.2606094477
0.0016876680,-0.2688235930
0.0016896680,-0.2769952839
0.0016916680,-0.2851232300
0.0016936680,-0.2932061478
0.0016956680,-0.3012427609
0.0016976680,-0.3092318004
0.0016996680,-0.3171720048
0.0017016680,-0.3250621202
0.0017036680,-0.3329009007
0.0017056680,-0.3406871086
0.0017076680,-0.3484195144
0.0017096680,-0.3560968970
0.0017116680,-0.3637180442
0.0017136680,-0.3712817526
0.0017156680,-0.3787868278
0.0017176680,-0.3862320847
0.0017196680,-0.3936163476
0.0017216680,-0.4009384506
0.0017236680,-0.4081972374
0.0017256680,-0.4153915619
0.0017276680,-0.4225202880
0.0017296680,-0.4295822900
0.0017316680,-0.4365764528
0.0017336680,-0.4435016720
0.0017356680,-0.4503568540
0.0017376680,-0.4571409165
0.0017396680,-0.4638527880
0.0017416680,-0.4704914089
0.0017436680,-0.4770557307
0.0017456680,-0.4835447171
0.0017476680,-0.4899573432
0.0017496680,-0.4962925966
0.0017516680,-0.5025494768
0.0017536680,-0.5087269958
0.0017556680,-0.5148241783
0.0017576680,-0.5208400613
0.0017596680,-0.5267736950
0.0017616680,-0.5326241424
0.0017636680,-0.5383904797
0.0017656680,-0.5440717963
0.0017676680,-0.5496671951
0.0017696680,-0.5551757926
0.0017716680,-0.5605967190
0.0017736680,-0.5659291181
0.0017756680,-0.5711721482
0.0017776680,-0.5763249811
0.0017796680,-0.5813868033
0.0017816680,-0.5863568154
0.0017836680,-0.5912342327
0.0017856680,-0.5960182851
0.0017876680,-0.6007082169
0.0017896680,-0.6053032878
0.0017916680,-0.6098027721
0.0017936680,-0.6142059594
0.0017956680,-0.6185121542
0.0017976680,-0.6227206767
0.0017996680,-0.6268308624
0.0018016680,-0.6308420621
0.0018036680,-0.6347536425
0.0018056680,-0.6385649860
0.0018076680,-0.6422754907
0.0018096680,-0.6458845707
0.0018116680,-0.6493916561
0.0018136680,-0.6527961932
0.0018156680,-0.6560976442
0.0018176680,-0.6592954881
0.0018196680,-0.6623892196
0.0018216680,-0.6653783505
0.0018236680,-0.6682624086
0.0018256680,-0.6710409385
0.0018276680,-0.6737135016
0.0018296680,-0.6762796758
0.0018316680,-0.6787390558
0.0018336680,-0.6810912535
0.0018356680,-0.6833358973
0.0018376680,-0.6854726327
0.0018396680,-0.6875011225
0.0018416680,-0.6894210463
0.0018436680,-0.6912321010
0.0018456680,-0.6929340005
0.0018476680,-0.6945264762
0.0018496680,-0.6960092766
0.0018516680,-0.6973821676
0.0018536680,-0.6986449323
0.0018556680,-0.6997973715
0.0018576680,-0.7008393031
0.0018596680,-0.7017705626
0.0018616680,-0.7025910030
0.0018636680,-0.7033004948
0.0018656680,-0.7038989259
0.0018676680,-0.7043862018
0.0018696680,-0.7047622456
0.0018716680,-0.7050269980
0.0018736680,-0.7051804172
0.0018756680,-0.7052224789
0.0018776680,-0.7051531765
0.0018796680,-0.7049725210
0.0018816680,-0.7046805409
0.0018836680,-0.7042772824
0.0018856680,-0.7037628091
0.0018876680,-0.7031372023
0.0018896680,-0.7024005609
0.0018916680,-0.7015530010
0.0018936680,-0.7005946567
0.0018956680,-0.6995256792
0.0018976680,-0.6983462374
0.0018996680,-0.6970565174
0.0019016680,-0.6956567231
0.0019036680,-0.6941470755
0.0019056680,-0.6925278129
0.0019076680,-0.6907991911
0.0019096680,-0.6889614830
0.0019116680,-0.6870149789
0.0019136680,-0.6849599862
0.0019156680,-0.6827968293
0.0019176680,-0.6805258499
